unit,isced11,hlth_pb,sex,age,geo\time	2019 	2014 
PC,ED0-2,DPR_OTH,M,Y15-29,EL	: 	0 
PC,ED0-2,DPR_OTH,M,Y15-29,ES	: 	2.0 
PC,ED0-2,DPR_OTH,M,Y15-29,EU27_2020	: 	2.8 
PC,ED0-2,DPR_OTH,M,Y15-29,EU28	: 	3.1 e
PC,ED0-2,DPR_OTH,M,Y15-29,FI	: 	2.9 
PC,ED0-2,DPR_OTH,M,Y15-29,FR	: 	2.3 
PC,ED0-2,DPR_OTH,M,Y15-29,HR	: 	0 
PC,ED0-2,DPR_OTH,M,Y15-29,HU	: 	1.5 
PC,ED0-2,DPR_OTH,M,Y15-29,IT	: 	1.2 
PC,ED0-2,DPR_OTH,M,Y15-29,LT	: 	0.6 
PC,ED0-2,DPR_OTH,M,Y15-29,LU	: 	5.0 
PC,ED0-2,DPR_OTH,M,Y15-29,LV	: 	4.4 
PC,ED0-2,DPR_OTH,M,Y15-29,MT	: 	2.5 
PC,ED0-2,DPR_OTH,M,Y15-29,NO	: 	4.6 
PC,ED0-2,DPR_OTH,M,Y15-29,PL	: 	1.5 
PC,ED0-2,DPR_OTH,M,Y15-29,PT	: 	2.0 
PC,ED0-2,DPR_OTH,M,Y15-29,RO	: 	2.6 
PC,ED0-2,DPR_OTH,M,Y15-29,SE	: 	8.2 
PC,ED0-2,DPR_OTH,M,Y15-29,SI	: 	3.6 
PC,ED0-2,DPR_OTH,M,Y15-29,SK	: 	0 
PC,ED0-2,DPR_OTH,M,Y15-29,TR	: 	3.7 
PC,ED0-2,DPR_OTH,M,Y15-29,UK	: 	7.3 
PC,ED0-2,DPR_OTH,M,Y15-64,AT	5.4 	6.3 
PC,ED0-2,DPR_OTH,M,Y15-64,BE	5.1 	: 
PC,ED0-2,DPR_OTH,M,Y15-64,BG	2.2 	4.0 
PC,ED0-2,DPR_OTH,M,Y15-64,CY	1.1 	3.9 
PC,ED0-2,DPR_OTH,M,Y15-64,CZ	5.5 	3.4 
PC,ED0-2,DPR_OTH,M,Y15-64,DE	8.4 	7.8 
PC,ED0-2,DPR_OTH,M,Y15-64,DK	7.7 	2.2 
PC,ED0-2,DPR_OTH,M,Y15-64,EE	3.8 	5.5 
PC,ED0-2,DPR_OTH,M,Y15-64,EL	1.8 	1.3 
PC,ED0-2,DPR_OTH,M,Y15-64,ES	2.2 	3.1 
PC,ED0-2,DPR_OTH,M,Y15-64,EU27_2020	4.6 	3.5 
PC,ED0-2,DPR_OTH,M,Y15-64,EU28	: 	3.8 e
PC,ED0-2,DPR_OTH,M,Y15-64,FI	3.9 	1.8 
PC,ED0-2,DPR_OTH,M,Y15-64,FR	7.4 	2.6 
PC,ED0-2,DPR_OTH,M,Y15-64,HR	3.7 	4.0 
PC,ED0-2,DPR_OTH,M,Y15-64,HU	3.6 	6.3 
PC,ED0-2,DPR_OTH,M,Y15-64,IE	4.2 	3.9 
PC,ED0-2,DPR_OTH,M,Y15-64,IS	5.6 	7.0 
PC,ED0-2,DPR_OTH,M,Y15-64,IT	1.6 	2.1 
PC,ED0-2,DPR_OTH,M,Y15-64,LT	1.4 	0.9 
PC,ED0-2,DPR_OTH,M,Y15-64,LU	4.8 	5.2 
PC,ED0-2,DPR_OTH,M,Y15-64,LV	2.0 	4.0 
PC,ED0-2,DPR_OTH,M,Y15-64,MT	7.1 	3.6 
PC,ED0-2,DPR_OTH,M,Y15-64,NL	5.4 	: 
PC,ED0-2,DPR_OTH,M,Y15-64,NO	8.2 	5.4 
PC,ED0-2,DPR_OTH,M,Y15-64,PL	2.7 	2.8 
PC,ED0-2,DPR_OTH,M,Y15-64,PT	3.9 	4.5 
PC,ED0-2,DPR_OTH,M,Y15-64,RO	1.2 	2.6 
PC,ED0-2,DPR_OTH,M,Y15-64,RS	1.3 	: 
PC,ED0-2,DPR_OTH,M,Y15-64,SE	6.9 	6.1 
PC,ED0-2,DPR_OTH,M,Y15-64,SI	3.9 	2.4 
PC,ED0-2,DPR_OTH,M,Y15-64,SK	4.5 	1.7 
PC,ED0-2,DPR_OTH,M,Y15-64,TR	3.3 	3.5 
PC,ED0-2,DPR_OTH,M,Y15-64,UK	: 	7.6 
PC,ED0-2,DPR_OTH,M,Y18-24,AT	: 	4.4 
PC,ED0-2,DPR_OTH,M,Y18-24,BG	: 	1.8 
PC,ED0-2,DPR_OTH,M,Y18-24,CY	: 	0 u
PC,ED0-2,DPR_OTH,M,Y18-24,CZ	: 	2.2 u
PC,ED0-2,DPR_OTH,M,Y18-24,DE	: 	7.7 
PC,ED0-2,DPR_OTH,M,Y18-24,DK	: 	2.4 u
PC,ED0-2,DPR_OTH,M,Y18-24,EE	: 	1.8 
PC,ED0-2,DPR_OTH,M,Y18-24,EL	: 	0 u
PC,ED0-2,DPR_OTH,M,Y18-24,ES	: 	2.0 
PC,ED0-2,DPR_OTH,M,Y18-24,EU27_2020	: 	3.4 
PC,ED0-2,DPR_OTH,M,Y18-24,EU28	: 	3.4 e
PC,ED0-2,DPR_OTH,M,Y18-24,FI	: 	: u
PC,ED0-2,DPR_OTH,M,Y18-24,FR	: 	2.1 
PC,ED0-2,DPR_OTH,M,Y18-24,HR	: 	0 u
PC,ED0-2,DPR_OTH,M,Y18-24,HU	: 	0 
PC,ED0-2,DPR_OTH,M,Y18-24,IE	: 	10.6 u
PC,ED0-2,DPR_OTH,M,Y18-24,IS	: 	12.6 
PC,ED0-2,DPR_OTH,M,Y18-24,IT	: 	1.3 
PC,ED0-2,DPR_OTH,M,Y18-24,LT	: 	2.8 u
PC,ED0-2,DPR_OTH,M,Y18-24,LU	: 	5.6 u
PC,ED0-2,DPR_OTH,M,Y18-24,LV	: 	0 
PC,ED0-2,DPR_OTH,M,Y18-24,MT	: 	1.3 
PC,ED0-2,DPR_OTH,M,Y18-24,NO	: 	5.0 
PC,ED0-2,DPR_OTH,M,Y18-24,PL	: 	2.5 
PC,ED0-2,DPR_OTH,M,Y18-24,PT	: 	3.8 
PC,ED0-2,DPR_OTH,M,Y18-24,RO	: 	3.2 
PC,ED0-2,DPR_OTH,M,Y18-24,SE	: 	7.7 
PC,ED0-2,DPR_OTH,M,Y18-24,SI	: 	2.9 u
PC,ED0-2,DPR_OTH,M,Y18-24,SK	: 	0 
PC,ED0-2,DPR_OTH,M,Y18-24,TR	: 	6.9 
PC,ED0-2,DPR_OTH,M,Y18-24,UK	: 	3.4 u
PC,ED0-2,DPR_OTH,M,Y18-44,AT	: 	7.0 
PC,ED0-2,DPR_OTH,M,Y18-44,BG	: 	2.8 
PC,ED0-2,DPR_OTH,M,Y18-44,CY	: 	5.2 
PC,ED0-2,DPR_OTH,M,Y18-44,CZ	: 	4.9 
PC,ED0-2,DPR_OTH,M,Y18-44,DE	: 	9.7 
PC,ED0-2,DPR_OTH,M,Y18-44,DK	: 	1.9 
PC,ED0-2,DPR_OTH,M,Y18-44,EE	: 	3.6 
PC,ED0-2,DPR_OTH,M,Y18-44,EL	: 	1.5 
PC,ED0-2,DPR_OTH,M,Y18-44,ES	: 	2.8 
PC,ED0-2,DPR_OTH,M,Y18-44,EU27_2020	: 	3.9 
PC,ED0-2,DPR_OTH,M,Y18-44,EU28	: 	4.1 e
PC,ED0-2,DPR_OTH,M,Y18-44,FI	: 	2.5 u
PC,ED0-2,DPR_OTH,M,Y18-44,FR	: 	4.2 
PC,ED0-2,DPR_OTH,M,Y18-44,HR	: 	0 
PC,ED0-2,DPR_OTH,M,Y18-44,HU	: 	7.2 
PC,ED0-2,DPR_OTH,M,Y18-44,IE	: 	7.8 
PC,ED0-2,DPR_OTH,M,Y18-44,IS	: 	8.7 
PC,ED0-2,DPR_OTH,M,Y18-44,IT	: 	2.2 
PC,ED0-2,DPR_OTH,M,Y18-44,LT	: 	1.1 
PC,ED0-2,DPR_OTH,M,Y18-44,LU	: 	6.0 
PC,ED0-2,DPR_OTH,M,Y18-44,LV	: 	5.3 
PC,ED0-2,DPR_OTH,M,Y18-44,MT	: 	2.2 
PC,ED0-2,DPR_OTH,M,Y18-44,NO	: 	5.8 
PC,ED0-2,DPR_OTH,M,Y18-44,PL	: 	3.5 
PC,ED0-2,DPR_OTH,M,Y18-44,PT	: 	2.5 
PC,ED0-2,DPR_OTH,M,Y18-44,RO	: 	3.4 
PC,ED0-2,DPR_OTH,M,Y18-44,SE	: 	7.4 
PC,ED0-2,DPR_OTH,M,Y18-44,SI	: 	3.9 
PC,ED0-2,DPR_OTH,M,Y18-44,SK	: 	0.9 
PC,ED0-2,DPR_OTH,M,Y18-44,TR	: 	4.5 
PC,ED0-2,DPR_OTH,M,Y18-44,UK	: 	6.7 
PC,ED0-2,DPR_OTH,M,Y18-64,AT	: 	6.6 
PC,ED0-2,DPR_OTH,M,Y18-64,BG	: 	4.5 
PC,ED0-2,DPR_OTH,M,Y18-64,CY	: 	4.7 
PC,ED0-2,DPR_OTH,M,Y18-64,CZ	: 	4.8 
PC,ED0-2,DPR_OTH,M,Y18-64,DE	: 	8.8 
PC,ED0-2,DPR_OTH,M,Y18-64,DK	: 	3.1 
PC,ED0-2,DPR_OTH,M,Y18-64,EE	: 	5.6 
PC,ED0-2,DPR_OTH,M,Y18-64,EL	: 	1.5 
PC,ED0-2,DPR_OTH,M,Y18-64,ES	: 	3.4 
PC,ED0-2,DPR_OTH,M,Y18-64,EU27_2020	: 	3.9 
PC,ED0-2,DPR_OTH,M,Y18-64,EU28	: 	4.3 e
PC,ED0-2,DPR_OTH,M,Y18-64,FI	: 	1.6 
PC,ED0-2,DPR_OTH,M,Y18-64,FR	: 	3.3 
PC,ED0-2,DPR_OTH,M,Y18-64,HR	: 	5.4 
PC,ED0-2,DPR_OTH,M,Y18-64,HU	: 	8.1 
PC,ED0-2,DPR_OTH,M,Y18-64,IE	: 	4.8 
PC,ED0-2,DPR_OTH,M,Y18-64,IS	: 	7.7 
PC,ED0-2,DPR_OTH,M,Y18-64,IT	: 	2.2 
PC,ED0-2,DPR_OTH,M,Y18-64,LT	: 	1.6 
PC,ED0-2,DPR_OTH,M,Y18-64,LU	: 	6.1 
PC,ED0-2,DPR_OTH,M,Y18-64,LV	: 	4.6 
PC,ED0-2,DPR_OTH,M,Y18-64,MT	: 	3.5 
PC,ED0-2,DPR_OTH,M,Y18-64,NO	: 	5.8 
PC,ED0-2,DPR_OTH,M,Y18-64,PL	: 	3.7 
PC,ED0-2,DPR_OTH,M,Y18-64,PT	: 	4.8 
PC,ED0-2,DPR_OTH,M,Y18-64,RO	: 	3.1 
PC,ED0-2,DPR_OTH,M,Y18-64,SE	: 	6.2 
PC,ED0-2,DPR_OTH,M,Y18-64,SI	: 	2.5 
PC,ED0-2,DPR_OTH,M,Y18-64,SK	: 	2.5 
PC,ED0-2,DPR_OTH,M,Y18-64,TR	: 	3.9 
PC,ED0-2,DPR_OTH,M,Y18-64,UK	: 	8.1 
PC,ED0-2,DPR_OTH,M,Y20-24,AT	: 	8.8 u
PC,ED0-2,DPR_OTH,M,Y20-24,BG	: 	3.7 u
PC,ED0-2,DPR_OTH,M,Y20-24,CY	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,CZ	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,DE	: 	8.1 
PC,ED0-2,DPR_OTH,M,Y20-24,DK	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,EE	: 	2.8 u
PC,ED0-2,DPR_OTH,M,Y20-24,EL	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,ES	: 	2.8 
PC,ED0-2,DPR_OTH,M,Y20-24,EU28	: 	4.3 e
PC,ED0-2,DPR_OTH,M,Y20-24,FI	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,FR	: 	3.0 
PC,ED0-2,DPR_OTH,M,Y20-24,HR	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,HU	: 	0 u
PC,ED0-2,DPR_OTH,M,Y20-24,IE	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,IS	: 	13.4 
PC,ED0-2,DPR_OTH,M,Y20-24,IT	: 	1.6 
PC,ED0-2,DPR_OTH,M,Y20-24,LT	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,LU	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,LV	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,MT	: 	2.4 u
PC,ED0-2,DPR_OTH,M,Y20-24,NO	: 	1.8 
PC,ED0-2,DPR_OTH,M,Y20-24,PL	: 	5.5 
PC,ED0-2,DPR_OTH,M,Y20-24,PT	: 	3.9 
PC,ED0-2,DPR_OTH,M,Y20-24,RO	: 	5.1 
PC,ED0-2,DPR_OTH,M,Y20-24,SE	: 	14.3 u
PC,ED0-2,DPR_OTH,M,Y20-24,SI	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,SK	: 	: u
PC,ED0-2,DPR_OTH,M,Y20-24,TR	: 	8.1 
PC,ED0-2,DPR_OTH,M,Y20-24,UK	: 	4.3 u
PC,ED0-2,DPR_OTH,M,Y25-29,AT	: 	20.1 u
PC,ED0-2,DPR_OTH,M,Y25-29,BG	: 	0 u
PC,ED0-2,DPR_OTH,M,Y25-29,CY	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,CZ	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,DE	: 	12.1 
PC,ED0-2,DPR_OTH,M,Y25-29,DK	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,EE	: 	7.2 u
PC,ED0-2,DPR_OTH,M,Y25-29,EL	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,ES	: 	4.3 
PC,ED0-2,DPR_OTH,M,Y25-29,EU28	: 	5.9 e
PC,ED0-2,DPR_OTH,M,Y25-29,FI	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,FR	: 	5.3 
PC,ED0-2,DPR_OTH,M,Y25-29,HR	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,HU	: 	6.0 u
PC,ED0-2,DPR_OTH,M,Y25-29,IE	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,IS	: 	8.0 u
PC,ED0-2,DPR_OTH,M,Y25-29,IT	: 	2.2 
PC,ED0-2,DPR_OTH,M,Y25-29,LT	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,LU	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,LV	: 	13.6 u
PC,ED0-2,DPR_OTH,M,Y25-29,MT	: 	2.5 u
PC,ED0-2,DPR_OTH,M,Y25-29,NO	: 	6.3 u
PC,ED0-2,DPR_OTH,M,Y25-29,PL	: 	2.9 u
PC,ED0-2,DPR_OTH,M,Y25-29,PT	: 	0.2 
PC,ED0-2,DPR_OTH,M,Y25-29,RO	: 	6.8 
PC,ED0-2,DPR_OTH,M,Y25-29,SE	: 	12.7 u
PC,ED0-2,DPR_OTH,M,Y25-29,SI	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,SK	: 	: u
PC,ED0-2,DPR_OTH,M,Y25-29,TR	: 	4.3 
PC,ED0-2,DPR_OTH,M,Y25-29,UK	: 	9.3 u
PC,ED0-2,DPR_OTH,M,Y25-34,AT	4.9 	9.1 
PC,ED0-2,DPR_OTH,M,Y25-34,BE	10.8 	: 
PC,ED0-2,DPR_OTH,M,Y25-34,BG	0 	2.2 
PC,ED0-2,DPR_OTH,M,Y25-34,CY	0 u	7.2 u
PC,ED0-2,DPR_OTH,M,Y25-34,CZ	9.0 u	: u
PC,ED0-2,DPR_OTH,M,Y25-34,DE	7.8 	11.2 
PC,ED0-2,DPR_OTH,M,Y25-34,DK	: u	0 u
PC,ED0-2,DPR_OTH,M,Y25-34,EE	4.8 	6.7 
PC,ED0-2,DPR_OTH,M,Y25-34,EL	5.4 u	0 
PC,ED0-2,DPR_OTH,M,Y25-34,ES	1.6 	3.4 
PC,ED0-2,DPR_OTH,M,Y25-34,EU27_2020	4.6 	4.4 
PC,ED0-2,DPR_OTH,M,Y25-34,EU28	: 	4.6 e
PC,ED0-2,DPR_OTH,M,Y25-34,FI	: u	: u
PC,ED0-2,DPR_OTH,M,Y25-34,FR	6.8 	5.0 
PC,ED0-2,DPR_OTH,M,Y25-34,HR	: u	0 u
PC,ED0-2,DPR_OTH,M,Y25-34,HU	0 u	11.8 
PC,ED0-2,DPR_OTH,M,Y25-34,IE	2.4 u	3.4 u
PC,ED0-2,DPR_OTH,M,Y25-34,IS	9.0 	8.5 
PC,ED0-2,DPR_OTH,M,Y25-34,IT	2.7 	1.7 
PC,ED0-2,DPR_OTH,M,Y25-34,LT	0 u	0 u
PC,ED0-2,DPR_OTH,M,Y25-34,LU	8.7 u	10.0 u
PC,ED0-2,DPR_OTH,M,Y25-34,LV	3.5 	9.5 
PC,ED0-2,DPR_OTH,M,Y25-34,MT	7.6 	1.1 
PC,ED0-2,DPR_OTH,M,Y25-34,NL	3.6 	: 
PC,ED0-2,DPR_OTH,M,Y25-34,NO	14.7 	7.2 
PC,ED0-2,DPR_OTH,M,Y25-34,PL	1.2 u	4.1 
PC,ED0-2,DPR_OTH,M,Y25-34,PT	2.1 	1.6 
PC,ED0-2,DPR_OTH,M,Y25-34,RO	1.4 	4.5 
PC,ED0-2,DPR_OTH,M,Y25-34,RS	0 	: 
PC,ED0-2,DPR_OTH,M,Y25-34,SE	7.3 	9.8 
PC,ED0-2,DPR_OTH,M,Y25-34,SI	: u	10.5 u
PC,ED0-2,DPR_OTH,M,Y25-34,SK	: u	0 u
PC,ED0-2,DPR_OTH,M,Y25-34,TR	2.9 	5.0 
PC,ED0-2,DPR_OTH,M,Y25-34,UK	: 	7.1 
PC,ED0-2,DPR_OTH,M,Y25-64,EU27_2020	: 	4.0 
PC,ED0-2,DPR_OTH,M,Y35-44,AT	4.1 	10.2 
PC,ED0-2,DPR_OTH,M,Y35-44,BE	8.8 	: 
PC,ED0-2,DPR_OTH,M,Y35-44,BG	0 	4.5 
PC,ED0-2,DPR_OTH,M,Y35-44,CY	4.1 u	6.1 u
PC,ED0-2,DPR_OTH,M,Y35-44,CZ	0 u	0 u
PC,ED0-2,DPR_OTH,M,Y35-44,DE	3.2 u	11.5 
PC,ED0-2,DPR_OTH,M,Y35-44,DK	6.7 u	2.6 u
PC,ED0-2,DPR_OTH,M,Y35-44,EE	2.0 u	1.5 
PC,ED0-2,DPR_OTH,M,Y35-44,EL	0 	2.5 
PC,ED0-2,DPR_OTH,M,Y35-44,ES	0.9 	2.7 
PC,ED0-2,DPR_OTH,M,Y35-44,EU27_2020	3.3 	4.0 
PC,ED0-2,DPR_OTH,M,Y35-44,EU28	: 	4.3 e
PC,ED0-2,DPR_OTH,M,Y35-44,FI	3.6 u	: u
PC,ED0-2,DPR_OTH,M,Y35-44,FR	7.2 	5.2 
PC,ED0-2,DPR_OTH,M,Y35-44,HR	0 u	0 u
PC,ED0-2,DPR_OTH,M,Y35-44,HU	7.0 	12.0 
PC,ED0-2,DPR_OTH,M,Y35-44,IE	2.3 	6.8 
PC,ED0-2,DPR_OTH,M,Y35-44,IS	8.2 	1.1 
PC,ED0-2,DPR_OTH,M,Y35-44,IT	0.8 	2.7 
PC,ED0-2,DPR_OTH,M,Y35-44,LT	0 u	0 u
PC,ED0-2,DPR_OTH,M,Y35-44,LU	2.5 u	4.3 u
PC,ED0-2,DPR_OTH,M,Y35-44,LV	1.5 	4.2 
PC,ED0-2,DPR_OTH,M,Y35-44,MT	6.9 	3.8 
PC,ED0-2,DPR_OTH,M,Y35-44,NL	9.6 	: 
PC,ED0-2,DPR_OTH,M,Y35-44,NO	12.1 	5.9 
PC,ED0-2,DPR_OTH,M,Y35-44,PL	0 	4.9 
PC,ED0-2,DPR_OTH,M,Y35-44,PT	3.5 	2.6 
PC,ED0-2,DPR_OTH,M,Y35-44,RO	0.5 	2.3 
PC,ED0-2,DPR_OTH,M,Y35-44,RS	0.2 	: 
PC,ED0-2,DPR_OTH,M,Y35-44,SE	9.8 	5.1 
PC,ED0-2,DPR_OTH,M,Y35-44,SI	0 u	0 u
PC,ED0-2,DPR_OTH,M,Y35-44,SK	12.2 u	4.2 u
PC,ED0-2,DPR_OTH,M,Y35-44,TR	3.5 	3.1 
PC,ED0-2,DPR_OTH,M,Y35-44,UK	: 	8.2 
PC,ED0-2,DPR_OTH,M,Y45-54,AT	7.7 	4.9 
PC,ED0-2,DPR_OTH,M,Y45-54,BE	4.1 	: 
PC,ED0-2,DPR_OTH,M,Y45-54,BG	2.9 	5.5 
PC,ED0-2,DPR_OTH,M,Y45-54,CY	0 	5.4 
PC,ED0-2,DPR_OTH,M,Y45-54,CZ	19.7 u	: u
PC,ED0-2,DPR_OTH,M,Y45-54,DE	15.1 u	9.9 
PC,ED0-2,DPR_OTH,M,Y45-54,DK	2.4 u	4.4 u
PC,ED0-2,DPR_OTH,M,Y45-54,EE	4.1 u	4.7 
PC,ED0-2,DPR_OTH,M,Y45-54,EL	3.6 	0.6 
PC,ED0-2,DPR_OTH,M,Y45-54,ES	3.2 	2.8 
PC,ED0-2,DPR_OTH,M,Y45-54,EU27_2020	5.3 	3.5 
PC,ED0-2,DPR_OTH,M,Y45-54,EU28	: 	4.0 e
PC,ED0-2,DPR_OTH,M,Y45-54,FI	4.6 u	2.0 u
PC,ED0-2,DPR_OTH,M,Y45-54,FR	7.9 	1.8 
PC,ED0-2,DPR_OTH,M,Y45-54,HR	5.1 u	8.3 
PC,ED0-2,DPR_OTH,M,Y45-54,HU	6.4 	5.6 u
PC,ED0-2,DPR_OTH,M,Y45-54,IE	6.1 	1.7 
PC,ED0-2,DPR_OTH,M,Y45-54,IS	1.5 	2.6 
PC,ED0-2,DPR_OTH,M,Y45-54,IT	1.8 	2.2 
PC,ED0-2,DPR_OTH,M,Y45-54,LT	: u	: u
PC,ED0-2,DPR_OTH,M,Y45-54,LU	5.3 	8.2 
PC,ED0-2,DPR_OTH,M,Y45-54,LV	5.3 u	3.7 u
PC,ED0-2,DPR_OTH,M,Y45-54,MT	3.9 	5.2 
PC,ED0-2,DPR_OTH,M,Y45-54,NL	5.7 	: 
PC,ED0-2,DPR_OTH,M,Y45-54,NO	7.5 	7.8 
PC,ED0-2,DPR_OTH,M,Y45-54,PL	3.5 	1.4 
PC,ED0-2,DPR_OTH,M,Y45-54,PT	2.5 	4.8 
PC,ED0-2,DPR_OTH,M,Y45-54,RO	3.4 	1.7 
PC,ED0-2,DPR_OTH,M,Y45-54,RS	2.5 	: 
PC,ED0-2,DPR_OTH,M,Y45-54,SE	4.2 	5.6 
PC,ED0-2,DPR_OTH,M,Y45-54,SI	1.7 	0 
PC,ED0-2,DPR_OTH,M,Y45-54,SK	: u	14.4 u
PC,ED0-2,DPR_OTH,M,Y45-54,TR	4.3 	3.3 
PC,ED0-2,DPR_OTH,M,Y45-54,UK	: 	9.0 
PC,ED0-2,DPR_OTH,M,Y45-64,AT	6.2 	6.1 
PC,ED0-2,DPR_OTH,M,Y45-64,BE	5.1 	: 
PC,ED0-2,DPR_OTH,M,Y45-64,BG	6.0 	6.8 
PC,ED0-2,DPR_OTH,M,Y45-64,CY	1.8 	4.4 
PC,ED0-2,DPR_OTH,M,Y45-64,CZ	14.7 u	4.5 u
PC,ED0-2,DPR_OTH,M,Y45-64,DE	13.3 	7.9 
PC,ED0-2,DPR_OTH,M,Y45-64,DK	3.9 	4.6 
PC,ED0-2,DPR_OTH,M,Y45-64,EE	7.2 u	10.0 
PC,ED0-2,DPR_OTH,M,Y45-64,EL	2.8 	1.5 
PC,ED0-2,DPR_OTH,M,Y45-64,ES	3.3 	4.1 
PC,ED0-2,DPR_OTH,M,Y45-64,EU27_2020	5.3 	3.9 
PC,ED0-2,DPR_OTH,M,Y45-64,EU28	: 	4.4 e
PC,ED0-2,DPR_OTH,M,Y45-64,FI	3.9 	1.3 
PC,ED0-2,DPR_OTH,M,Y45-64,FR	6.9 	2.4 
PC,ED0-2,DPR_OTH,M,Y45-64,HR	6.3 	10.0 
PC,ED0-2,DPR_OTH,M,Y45-64,HU	7.9 	9.6 
PC,ED0-2,DPR_OTH,M,Y45-64,IE	5.6 	2.6 
PC,ED0-2,DPR_OTH,M,Y45-64,IS	4.0 	5.3 
PC,ED0-2,DPR_OTH,M,Y45-64,IT	1.7 	2.3 
PC,ED0-2,DPR_OTH,M,Y45-64,LT	4.1 u	2.9 u
PC,ED0-2,DPR_OTH,M,Y45-64,LU	6.3 	6.3 
PC,ED0-2,DPR_OTH,M,Y45-64,LV	3.8 	2.4 
PC,ED0-2,DPR_OTH,M,Y45-64,MT	8.0 	4.5 
PC,ED0-2,DPR_OTH,M,Y45-64,NL	6.4 	: 
PC,ED0-2,DPR_OTH,M,Y45-64,NO	5.4 	5.8 
PC,ED0-2,DPR_OTH,M,Y45-64,PL	6.7 	4.0 
PC,ED0-2,DPR_OTH,M,Y45-64,PT	5.0 	6.6 
PC,ED0-2,DPR_OTH,M,Y45-64,RO	3.0 	2.8 
PC,ED0-2,DPR_OTH,M,Y45-64,RS	2.8 	: 
PC,ED0-2,DPR_OTH,M,Y45-64,SE	4.3 	4.8 
PC,ED0-2,DPR_OTH,M,Y45-64,SI	1.3 	1.6 
PC,ED0-2,DPR_OTH,M,Y45-64,SK	11.3 	6.0 
PC,ED0-2,DPR_OTH,M,Y45-64,TR	3.2 	3.0 
PC,ED0-2,DPR_OTH,M,Y45-64,UK	: 	9.4 
PC,ED0-2,DPR_OTH,M,Y55-64,AT	4.7 	7.5 
PC,ED0-2,DPR_OTH,M,Y55-64,BE	5.9 	: 
PC,ED0-2,DPR_OTH,M,Y55-64,BG	9.2 	7.6 
PC,ED0-2,DPR_OTH,M,Y55-64,CY	3.2 	3.6 
PC,ED0-2,DPR_OTH,M,Y55-64,CZ	5.4 u	6.9 u
PC,ED0-2,DPR_OTH,M,Y55-64,DE	12.0 	5.3 
PC,ED0-2,DPR_OTH,M,Y55-64,DK	4.8 	4.8 
PC,ED0-2,DPR_OTH,M,Y55-64,EE	: u	14.0 
PC,ED0-2,DPR_OTH,M,Y55-64,EL	1.9 	2.4 
PC,ED0-2,DPR_OTH,M,Y55-64,ES	3.4 	5.4 
PC,ED0-2,DPR_OTH,M,Y55-64,EU27_2020	5.2 	4.4 
PC,ED0-2,DPR_OTH,M,Y55-64,EU28	: 	4.7 e
PC,ED0-2,DPR_OTH,M,Y55-64,FI	3.4 	0.9 
PC,ED0-2,DPR_OTH,M,Y55-64,FR	6.0 	2.9 
PC,ED0-2,DPR_OTH,M,Y55-64,HR	7.2 	11.2 
PC,ED0-2,DPR_OTH,M,Y55-64,HU	9.5 u	12.2 
PC,ED0-2,DPR_OTH,M,Y55-64,IE	5.3 	3.4 
PC,ED0-2,DPR_OTH,M,Y55-64,IS	6.2 	8.6 
PC,ED0-2,DPR_OTH,M,Y55-64,IT	1.7 	2.4 
PC,ED0-2,DPR_OTH,M,Y55-64,LT	: u	0 u
PC,ED0-2,DPR_OTH,M,Y55-64,LU	7.5 	4.0 
PC,ED0-2,DPR_OTH,M,Y55-64,LV	1.8 u	1.6 u
PC,ED0-2,DPR_OTH,M,Y55-64,MT	11.2 	3.9 
PC,ED0-2,DPR_OTH,M,Y55-64,NL	7.0 	: 
PC,ED0-2,DPR_OTH,M,Y55-64,NO	3.4 	3.6 
PC,ED0-2,DPR_OTH,M,Y55-64,PL	8.4 	5.0 
PC,ED0-2,DPR_OTH,M,Y55-64,PT	7.3 	8.6 
PC,ED0-2,DPR_OTH,M,Y55-64,RO	2.6 	3.4 
PC,ED0-2,DPR_OTH,M,Y55-64,RS	3.1 	: 
PC,ED0-2,DPR_OTH,M,Y55-64,SE	4.3 	4.1 
PC,ED0-2,DPR_OTH,M,Y55-64,SI	1.1 	3.3 
